create_date,tweet_id,similarity,like_count,retweet_count,post_text,claim_number,group,hashtag,tweet_user
2020-05-13T23:45:37.000Z,1260717869110886401,0.36209358596788377,377,337,"Trudeau wants to test #COVID-19 vaccine developed by Chinese army on Canadians 

@TheRealKeean has the scary details: https://t.co/QQIpmvqykF

#China #TrudeauGate #cdnpoli https://t.co/UFjOVO7Iwj",144,1,COVID#China#TrudeauGate#cdnpoli,83525
2020-07-13T16:52:36.000Z,1282719588518633474,0.3187481177139375,441,242,"Once COVID vaccines are available, Bill Gates wants to ensure that they go to ""the people and the places where they are most needed"". What people and places will he target first?
https://t.co/kwzXlJYYus",144,1,,62435
2020-05-08T06:37:20.000Z,1258647151975919616,0.289762114281086,1846,390,"As a former doctor, you should know the answer to that.
Heard about the cluster at the meat works and two aged care facilities in lockdown? Victorians might need some assurances about potential for community transmission before easing restrictions too soon. #covid19 https://t.co/2TNRCnWi6x",144,1,covid19,109819
2020-04-01T17:03:04.000Z,1245396273265545216,0.19293182912892848,632,223,"Dr. Anthony Fauci: ""We gotta brace ourselves: in the next several days to a week or so, we're going to continue to see things go up. We cannot be discouraged by that. Because the mitigation is actually working, and will work."" https://t.co/ewqW2PhSY4 https://t.co/C0dHEzYF2h",144,1,,58979
2020-02-05T03:32:48.000Z,1224898644211576834,0.7667042385544608,3183,698,"Standing behind President Trump, Speaker Nancy Pelosi rips up a copy of his State of the Union address as soon as he is done delivering the speech. https://t.co/2qpQQzd8sv #SOTU https://t.co/NTyknKiyYD",152,3,SOTU,58979
2020-06-28T06:08:54.000Z,1277121780369420290,0.40756615926132267,789,296,"The Wuhan Institute of Virology committed an extraordinary crime. They engaged in incredibly dangerous gain of function research to make viruses more lethal. They were sloppy &amp; 1 (or more) got out. But Pharma is so powerful that WE'RE the ones imprisoned, while they profit.",144,1,,83649
2020-04-14T23:59:33.000Z,1250212127345979392,0.5243163360110665,353,93,"I am not asking this question maliciously, sarcastically, or with ill-intent. Why is @billgates getting so much speaking time / coverage / authority / deference on the coronavirus problem and proposed solutions? #Coronavirus #COVID19",144,1,Coronavirus#COVID19,128400
2020-04-09T01:31:30.000Z,1248060940593106951,0.4893768969566457,6703,2555,"PLANNEDDEMIC?  Anyone see the irony of the man who created the most hacked operating system most susceptible to computer viruses is now selling a human vaccine? Gates pro vaccines for years. Today, on my birthday, he begins human testing. PLANNEDDEMIC?  Fishy. VIRUS IN OUR MINDS",144,1,,60077
2020-03-31T01:15:18.000Z,1244795372825792512,0.06293865295578127,250,164,Facts https://t.co/SjPcotLepk,144,1,,110822
2020-07-20T13:40:16.000Z,1285207902387666944,0.5965519953883232,1601,572,"BREAKING: Oxford University’s coronavirus vaccine shows positive immune response in an early trial
https://t.co/cb3SLYYxSm",144,1,,126864
2020-04-07T17:39:21.000Z,1247579729756147714,0.8278357468143441,296,173,"Supreme Court Justice Ruth Bader Ginsburg Blasts Conservative Justices Who Blocked Wisconsin’s Absentee Voting Extension. “Either they will have to brave the polls,” Supreme Court Justice Ruth Bader Ginsburg wrote in her dissent, “or they will lose their right to vote.” Huff Post",145,2,,30361
2020-04-14T01:57:21.000Z,1249879385508896774,0.4248343212043476,46266,7116,".⁦@realDonaldTrump⁩:
The candidate you endorse lost.
P.S. he lost to a woman 👇🏿 https://t.co/JpXT5zHKwv",145,2,,142853
2020-03-17T00:19:43.000Z,1239707955680940032,0.8989235991874776,190,161,"All US Citizens are Entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel Coronavirus, starting from March 16, 2020. The Government grant pay is accessible to all no matter employment status. Read full article 

https://t.co/K9arNlogum ...",146,1,,102899
2020-03-16T21:19:49.000Z,1239662679096274944,0.8911378810595433,250,202,"All US Citizens are Entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel Coronavirus, starting from March. The Government grant pay is accessible to all no matter employment status. Read full article here on how to claim:
https://t.co/OSwtEcQgSM ...",146,1,,129586
2020-03-17T02:01:18.000Z,1239733517287927809,0.9035163139843584,152,136,"All US Citizens are Entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel Coronavirus, starting from March 16, 2020. The Government grant pay is accessible to all no matter employment status. heres on how to claim:
https://t.co/uPrYagiloa",146,1,,125077
2020-05-07T11:54:43.000Z,1258364638938509312,0.5484226085820464,4337,1625,"| @ScottGottliebMD on #MorningJoe says for every infection we have identified, there are 10 to 20 others we haven’t detected. So for every 1 million cases detected, there are 10 to 20 million Americans with Coronavirus who are not tested, traced, treated, and isolated.",148,0,MorningJoe,106030
2020-04-17T09:13:52.000Z,1251076400825749504,0.5537372318401472,16873,3835,Trump propagandists misled millions of Americans into believing the medical community’s fears of the Coronavirus was an overblown hoax. They’re at it again. Millions of Americans are sadly still buying into these dangerous lies. I pray for their health and their loved ones.,243,1,,106030
2020-05-08T19:05:56.000Z,1258835546408996874,0.4039068452544776,30286,15493,"Are Trump’s Facebook allies really banning this ad? It’s their company but what a bad look for Zuckerberg and Sandberg. We will be reporting on this banning of the ad Monday and play it several times to do an in depth fact check. 
BTW, I just watched it again. 
Fact-check: True https://t.co/uIUOuvnEbJ",281,1,,106030
2020-04-07T18:15:27.000Z,1247588816694763520,0.6928326458168054,488,266,"The Trump Administration refuses to open a Special Enrollment Period for uninsured people to get coverage during the COVID-19 pandemic, leaving potentially millions of Americans on the hook if they get sick. But New York has stepped up. 
 
https://t.co/2BL4fJHCgv",149,1,,137247
2020-07-29T00:00:50.000Z,1288263173620015111,0.5329713082212619,7632,3792,"This is especially shameless, even by @SenateGOP standards. Unless Apache attack helicopters can improve our testing capacity or help struggling families, defense spending has no place in a COVID19 relief package.

@senatemajldr: get your priorities right.
https://t.co/nEJ0zoLs0J",290,1,,137247
2020-07-20T11:51:55.000Z,1285180635246723079,0.6942887187878097,3310,823,"My No. 1 takeaway from the Chris Wallace interview: Trump refuses to see the pandemic's devastation or truly sympathize with the sick and the dead. He told Wallace that many Covid-19 cases are merely young people with ""sniffles..."" https://t.co/K9Wb2HF29r",149,1,,88405
2020-12-18T04:18:23.000Z,1339787068290031617,0.3732027864100469,1004,256,"Brownstein: ""The GOP’s unprecedented postelection maneuvering poses an inescapable question for Biden: whether reaching bipartisan agreements is possible when many Republicans have become so radicalized that they still refuse to acknowledge Trump’s defeat"" https://t.co/exLEnVuVyY",298,1,,88405
2020-04-18T17:25:28.000Z,1251562504054026245,0.34335122513024885,1264,553,Lots of Patriots at today's Freedom Rally in Brookfield! https://t.co/RTTHbU2A7o,149,1,,82171
2020-05-15T09:52:09.000Z,1261232897194962944,0.608292634301899,2441,689,"Trump White House now claims it had a pandemic plan all along

Soo.... The plan all along was to be inept and do nothing?

 https://t.co/7pYdF23Ln3",149,1,,82474
2020-07-16T16:56:25.000Z,1283807711851757568,0.3429523638334321,14390,8219,"#NotMyChild is trending number three in the United States. Retweet, reply to this tweet with the hashtag, and tweet it out.",149,1,NotMyChild,108960
2020-07-21T13:59:34.000Z,1285575145910763525,0.4069903589482369,3774,1087,"Dear @realDonaldTrump 

1. Do you take Adderall daily?

2. Do you mix Adderall with another substance?

3. Have you ever looked up the side effects of Adderall?
(Because, I'm sure just coincidentally, you exhibit every side effect on that list) https://t.co/xyArPzfqNf",170,1,,108960
2020-07-26T01:08:13.000Z,1287192971171880960,0.7340882935497959,91202,50599,"I wish all 350,000 of my followers would cut and paste this and tweet it out right now:

JOE BIDEN WILL NOT DEFUND THE POLICE.

DONALD TRUMP IS JUST LYING TO YOU AGAIN.",208,3,,108960
2020-03-20T06:55:08.000Z,1240894628724789249,0.5169358414145244,0,0,,149,1,,118486
2020-06-26T22:24:48.000Z,1276642594697678851,0.4058074284677895,13448,2754,"16M+ new training &amp; education opportunities are the result of our #PledgetoAmericasWorkers call-to-action.

@realDonaldTrump cont to create a more robust &amp; inclusive economy by signing a Skills 1st EO ensuring his Admin hires not just on the basis of outdated degree requirements. https://t.co/h6KKJMrT6R",149,1,PledgetoAmericasWorkers,63710
2020-03-22T10:16:58.000Z,1241670194256318464,0.5148919484956965,336,334,"TRUMP WILL NOT ACT UNTIL HE GETS PAID
Defense Production act will not be engaged, until The President's accomplices can profit. #corruption
https://t.co/9L1Ud7gHlS",149,1,corruption,25199
2020-05-20T20:29:54.000Z,1263205328914714630,0.5411966543790409,113318,14738,I love how Trump gets to say the country is opening ahead of schedule when 2 months ago he said the country would be open on Easter,149,1,,136976
2020-05-17T06:14:50.000Z,1261902980812615680,0.5062043490267036,17895,5022,"The entire Trump family dishonors the 90,000 Americans that have perished.

Every member of the Trump family should be prosecuted for their numerous crimes https://t.co/UsSZyp0xyE",149,1,,28925
2020-05-03T16:25:29.000Z,1256983225408331776,0.5356816836148437,278,127,"BUSTED:  MAG-A-holes like @MayorOfTwitr are pushin' Soviet-style talkin' point that the media is over-inflatin' the COVID-19 death toll.  The CDC specifically says their site's number are behind most sources due to waitin' on official death certificate info.

Lies cost lives. https://t.co/24io7ejvcX",161,1,,28925
2020-05-03T02:52:52.000Z,1256778722889412609,0.5533215551671724,746,299,"Unless the stay at home orders are enforced by law enforcement, we will NEVER flatten the curve, and this virus will never be gone.

Why are people so short sighed?
https://t.co/mjnYt6CenU",149,1,,4331
2020-02-16T03:56:14.000Z,1228890807865769984,0.4107502285913798,967,97,"In my flu state, I conjured the term “Satan’s dingleberry” for donald... and now the visual of it in my mind’s eye is keeping me from sleeping. 
How much NyQuil can one take?",150,1,,51051
2020-02-12T18:17:03.000Z,1227657884395327489,0.6978386566063901,2290,1151,The Jim Bakker Show is suggesting that the silver solution it sells can kill the coronavirus within 12 hours. https://t.co/kbUGnUp69m,150,1,,109968
2020-02-27T16:50:51.000Z,1233072009380323329,0.7350896467388379,421,154,"I’m surprised that Trump didn’t name Jim Bakker to head the #coronavirus response. 

After all, he has the “silver solution” that’s been “tested on other strains of the coronavirus virus &amp; has been able to eliminate it within 12 hours.”

Question; why aren’t these people in jail? https://t.co/NRCcXRs18i",150,1,coronavirus,96759
2020-02-09T14:01:38.000Z,1226506444360601600,0.6290408618145267,3352,772,"By making a (literal) Federal case out of Pelosi’s ripping of the SOTU copy, they have once again shifted the perception with false equivocation.

The GOP are masterful at “accusing the enemy of that which you are guilty.” 

1/2",152,3,,102138
2020-02-05T04:24:11.000Z,1224911572021252097,0.8137889254720414,7110,1879,"As President Trump finished his State of the Union address, Nancy Pelosi was seen ripping up a copy of the President’s speech #SOTU https://t.co/W57vF21CVd https://t.co/a1JeZFGsJR",152,3,SOTU,114290
2020-02-05T23:28:39.000Z,1225199589130752000,0.7447284058696991,2555,765,"Lmao: ""House Speaker Nancy Pelosi apparently made tiny tears into her copy of President Trump’s State of the Union address — so that her speech-ripping moment could go off without a hitch."" https://t.co/OBUdZwyBoV",152,3,,137822
2020-02-05T13:33:32.000Z,1225049820513099776,0.8025397278741196,215,96,"Speaker Nancy Pelosi said she tore up her copy of Pres. Trump's State of the Union speech ""because it was a manifesto of mistruths.""

""It was a courteous thing to do considering the alternative. It was such a dirty speech."" #SOTU
@ABC https://t.co/oXCEronFUd",152,3,SOTU,45782
2020-02-05T07:08:16.000Z,1224952864621109248,0.7227307099324648,2327,383,"For the sane people who weren’t awake at 4am drinking tea and watching the State of the Union address: Nigel Farage was sat in the gallery like the sycophantic weirdo he is, and Nancy Pelosi causally ripped up a copy of Trump’s speech at the end https://t.co/dyrDMZUjtM",152,3,,8363
2020-02-05T04:15:03.000Z,1224909273303592960,0.8179961971186425,7948,1150,"Nancy Pelosi ripped Her copy of Trump’s State of the Union speech in half.
Stay classy Democrats.
https://t.co/NNCETZW1kK",152,3,,101889
2020-02-05T10:02:57.000Z,1224996827897962496,0.8043807178726429,508,215,Speaker Nancy Pelosi ripped up a copy of President Trump's State of the Union speech as soon as he finished #SOTU #SOTU2020 https://t.co/FUKw1poOI2,152,3,SOTU#SOTU2020,122081
2020-02-05T08:55:40.000Z,1224979895018717190,0.4318653901316798,741,361,LOOK: This is the moment Donald Trump appears to ignore Speaker Pelosi's handshake  #SOTU2020 https://t.co/HD9Ldq4ZEU,152,3,SOTU2020,122081
2020-02-05T03:35:49.000Z,1224899400608161793,,2991,419,"Standing behind President Trump, Speaker Nancy Pelosi rips up a copy of his State of the Union address as soon as he is done delivering the speech. https://t.co/VEQHOxFpcU #SOTU 
 https://t.co/puKcW69doK",152,3,SOTU,59441
2020-02-05T05:39:40.000Z,1224930570985144322,0.2281283074861597,2248,614,"Thank you, @SpeakerPelosi https://t.co/cbkN7gxknX",152,3,,143937
2020-02-05T03:40:38.000Z,1224900615173738496,0.8433820856796612,1086,239,"At the conclusion of Trump’s State of the Union address, Nancy Pelosi ripped up a copy of his speech https://t.co/9LnqO1M4dP",152,3,,117140
2020-02-05T08:05:29.000Z,1224967264686018560,0.7914636821189565,159,76,"As President Trump ended his 78-minute State of the Union address, House Speaker Nancy Pelosi ripped a copy of his speech - right behind him.
#SOTU

https://t.co/XiH2monlAH https://t.co/Aj9Rd68wo8",152,3,SOTU,34663
2020-02-05T15:14:02.000Z,1225075113600659458,0.7984121803902458,442,116,"“What she did to those Americans was unbelievable” – @realDonaldTrump 2020 Deputy Communications Director, @ErinMPerrine, calls out House Speaker Nancy Pelosi for ripping up her copy of the State of the Union speech. https://t.co/QyrrnIZPgg",152,3,,110882
2020-02-07T18:10:16.000Z,1225844238325342208,0.8073553936309642,403,113,"In 60 hours, the nonsense lie that Nancy Pelosi broke the law by ripping up her copy of Trump's State of the Union speech went from a Twitter idiot to a sycophantic congressman bullshitting on Fox to the president himself. https://t.co/SnC5UtPQTS",152,3,,138989
2020-05-04T16:46:46.000Z,1257350971103027202,0.5014966064142922,466,223,"About a month ago, as the recorded COVID-19 death toll passed 12,000, Fox News' primetime hosts basically declared victory and pivoted fully to a ""back to work"" message. 

Recorded deaths now approaching 70,000, and the CDC is projecting 3K a day by June.

https://t.co/7IMVcxFf0g",161,1,,138989
2020-02-05T11:07:20.000Z,1225013028296577025,0.7809949225734422,706,127,"House Speaker Nancy Pelosi said ripping up a copy of President Trump's State of the Union speech was the ""courteous thing to do."" Republicans dismissed her display as a ""temper tantrum."" https://t.co/9O8cepUqgO",152,3,,33091
2020-02-05T04:02:30.000Z,1224906114623516672,0.7051709733624584,367,84,House Speaker Nancy Pelosi ripped up her copy of President Trump's State of the Union speech as soon as he was done delivering it. The tension was clear during the speech as Trump leaned hard on the strong economy and made the case for his reelection. https://t.co/eUARlXiXlP,152,3,,33091
2020-02-05T03:26:59.000Z,1224897176578543617,0.8321059058669318,11166,1224,"Wow. 

Nancy Pelosi literally ripped her copy of President Trump’s State of the Union Speech in half.",152,3,,45177
2020-03-17T16:20:52.000Z,1239949835379318787,0.5817516747521272,825,247,"Amb Debbie Birx, the White House Coronavirus Response Coordinator, says the U.S. was slower at getting testing because they were focused on ""quality."" She says other tests used in other countries results in ""false positives"" and ""false negatives"" regarding coronavirus.",273,1,,45177
2020-02-07T16:32:23.000Z,1225819606633177090,0.7657758806214499,320,154,Nancy Pelosi shamefully ripped up President Trump's SOTU speech! FAX @SpeakerPelosi’s office a copy of President Trump's State of the Union speech @ https://t.co/ldJmGddMSc https://t.co/PDMZFIIuO1,152,3,,72375
2020-02-05T16:59:58.000Z,1225101772789649408,0.7330763849252044,612,150,"VP Pence on House Speaker Pelosi tearing up a copy of the State of the Union:

“I think it was a new low...It’s clear the contrast here was a president who spent an hour &amp; a half making a speech about America. And Nancy Pelosi, in the final moments, tried to make it about her.”",152,3,,21152
2020-02-05T03:49:46.000Z,1224902910921920512,0.7909825945995029,1863,111,im getting word that nancy pelosi pulled down her pants and took a hot shit on a copy of the state of the union speech,152,3,,2877
2020-02-05T04:33:07.000Z,1224913819929059328,0.8375620373253254,1582,253,"Nancy Pelosi rips up a copy of Trump's State of the Union speech right after he finished speaking.

Here's more of what went down during the #SOTU
https://t.co/vjzuDPSckS

https://t.co/2cdXStovIl",152,3,SOTU,134913
2020-02-05T03:29:12.000Z,1224897735733710848,0.7786474951836295,2062,558,"WATCH: At the end of President Trump's State of the Union address, House Speaker Nancy Pelosi tears up her copy of the speech. #SOTU https://t.co/sDEkNBD0DW",152,3,SOTU,129105
2020-04-12T23:37:43.000Z,1249481855457509377,0.5469373265998295,1065,425,"#60minutes
Why TF did Trump give or sell (not sure which) 18 TONS of PPE to CHINA!?  Why are the America First MAGAs okay with that??",153,0,60minutes,125584
2020-06-10T03:49:56.000Z,1270563826115600385,0.31199532832032706,51436,4895,"The horrifying killings of George Floyd, Ahmaud Arbery, Breonna Taylor and far too many other Black people—and the protests they sparked—are shining a light on the brutal injustices that Black people experience every day…",154,1,,19609
2020-07-30T23:39:16.000Z,1288982523343667201,0.4141231816514892,6242,366,@realDonaldTrump No mask on the day Herman Cain died?,155,3,,97301
2020-07-30T22:34:53.000Z,1288966319803715586,0.5030745869856994,688,297,"It must be exhausting to put party over country. 
It must be exhausting to support a snake oil salesman.
It must be exhausting to defend the indefensible. 

We cannot let @RealDonaldTrump's authoritarianism stand unchecked — this is bigger than petty partisan politics. https://t.co/5AFgbOMMzz",155,3,,113232
2020-07-30T23:33:54.000Z,1288981174740819968,0.4612322879393322,321,97,"@realDonaldTrump #ICYMI🔥God bless you, @RepJayapal! I’ve never seen a more astute characterization of this Trump/Barr radical regime. 

Four more months and the nightmare is over. 

#SheGotItRight💙
#VoteBlueToSaveAmerica🇺🇸🆘

 https://t.co/3FjSankPpP",155,3,ICYMI#SheGotItRight#VoteBlueToSaveAmerica,77066
2020-07-30T23:40:07.000Z,1288982739547557888,0.6399755653379631,514,307,"Never forget that @realDonaldTrump wants the American people to inject themselves with disinfectant, stop testing, continues to undermine Dr. Fauci etc. That is because #TrumpHatesScience 
 https://t.co/OYIsGjabun",155,3,TrumpHatesScience,7957
2020-07-30T23:55:36.000Z,1288986634868981764,0.3631982410905568,2080,1711,RT if you support Voter ID! @realDonaldTrump https://t.co/aHgAxieAwe,155,3,,9402
2020-07-30T23:36:21.000Z,1288981789927772161,0.5864976017878288,11703,3799,"Thank you again, @realDonaldTrump for the kind words on dad’s passing in this video that was shown at dad’s memorial service in Mt. Juliet two days after his passing. Mom &amp; I left early, so we missed your tribute. Much appreciated, Mr. President. 🙏🏻 🇺🇸 -CD, Jr. #RIPCharlieDaniels https://t.co/NXxzUYD2W6",155,3,RIPCharlieDaniels,90827
2020-05-17T21:27:33.000Z,1262132675734720512,0.4242726119166688,3174,464,"It is so good to see something normal happening on t v
Thank you NASCAR",169,3,,90827
2020-07-30T22:12:12.000Z,1288960611301261312,0.5448884986416143,842,89,"I wish someone would dump a bowl of mashed potatoes on his head (again) 😲

Let's see who gets this.",155,3,,51353
2020-07-30T22:18:15.000Z,1288962134471131136,0.5200590652926343,1166,389,"@realDonaldTrump continues to support America's struggling #oilandgas industry. This represents the jobs of real Americans in Midland, TX and throughout the US. #netenergyexporter https://t.co/jlwEdhsjKZ",155,3,oilandgas#netenergyexporter,49975
2020-07-30T23:30:07.000Z,1288980221576663040,0.4121268877198544,202,188,"Conservative journalist, and @realDonaldTrump supporter, Andrew Duncomb was stabbed by a ""protester"" in Portland, Oregon.

Duncomb says ""protester"" stabbed him for being a conservative journalist. https://t.co/uRsjYYvU58",155,3,,104015
2020-07-30T22:34:47.000Z,1288966294432296960,0.3227867953041419,1246,84,@realDonaldTrump *as the Wall goes down https://t.co/0OTYEefeVX,155,3,,110399
2020-07-30T22:37:08.000Z,1288966888677085184,0.4486668254263515,692,163,@realDonaldTrump Lol. Your wall literally fell down a few days ago. #TrumpCantKeepItUp @MeidasTouch  https://t.co/iaENl8aDSl,155,3,TrumpCantKeepItUp,88850
2020-07-30T23:58:32.000Z,1288987370637930496,0.4348485180238821,414,326,"@THEHermanCain

@realDonaldTrump is NOT a Racist 

RIP #HermanCain 🙏🏻
 https://t.co/nkB8hIe8Hb",155,3,HermanCain,84832
2020-06-15T20:20:24.000Z,1272625024252379137,0.4870578349705677,2527,302,"Trump hasn’t produced the results his supporters expected because he has no ideology and only cares about personal beefs. If you want a president that will fight the Left, you need a far right ideologue who believes in the cause deep in his bones. But such a man can’t get elected",156,2,,111371
2020-05-02T17:35:31.000Z,1256638464608649220,0.561080819481013,1243,688,"Here's Justin Trudeau conveniently ignoring a question about how the Nova Scotia killer, who Trudeau cited as a rationale for more gun control, acquired his guns illegally. https://t.co/reH0Q1LjbQ",157,1,,96483
2020-03-27T13:40:25.000Z,1243533335877615622,0.8571263188924133,1357,390,"""I think it's a tribute to our testing""

US now has more confirmed cases of coronavirus than any other country, with more than 85,500 positive tests, but President Trump thinks it's because they ""are testing tremendous numbers of people""

https://t.co/tECJLYK9xd https://t.co/OVGZetHk6g",158,0,,136698
2020-04-19T23:09:20.000Z,1252011430225809410,0.7335046100941198,491,124,"US President Donald Trump says 4.18 million Americans have been tested for coronavirus, adding that testing is expanding ""rapidly"" and by ""millions and millions of people""

https://t.co/O42XlYR0TF https://t.co/hJOpn9Pwdn",158,0,,136698
2020-06-29T21:55:49.000Z,1277722466820009985,0.5015719125977496,24835,6628,"Here’s #RussianBounty story in a nutshell:
1-US raid randomly discovers wad of cash in Afghan hut (How much? In a safe? Under a bed? In Capone’s vault?)
2-Clever intell op exclaims, “Say I think this cash came from Moscow!”
3-During daily briefing @realDonaldTrump is told or not.",158,0,RussianBounty,17232
2020-05-14T14:30:00.000Z,1260940430117650432,0.5956428679071684,4439,1093,"Excited to welcome President @realDonaldTrump to Pennsylvania today! Thanks to President Trump's administration, we have received huge amounts of PPE from the National Stockpile and Project Air Bridge. 

The President also knows we want our freedom back!

https://t.co/BHhv4lS0PA",158,0,,94790
2020-03-30T16:45:04.000Z,1244666969187651584,0.7497121050856329,219,111,"President Trump has repeatedly claimed the U.S. is doing more coronavirus testing than any other country.

But measured on a per capita basis, Italy is testing about three times as many people as the U.S. https://t.co/0Wjw73aTMW",158,0,,95308
2020-04-15T00:37:26.000Z,1250221659191042049,0.13488438060306396,24296,7817,Freedom https://t.co/HEuuy7BeDr,158,0,,73609
2020-06-28T06:34:36.000Z,1277128247906570242,0.3513935518004525,666,356,Sweden has one of the highest mortality rates from coronavirus. The country's top epidemiologist is about to go on holiday https://t.co/Qat9FJgPAP,159,1,,97189
2020-05-01T00:25:14.000Z,1256016794722070528,,799,424,私は闇雲な自粛、屋内退避には反対です。福島で多くの犠牲者を出しました。明日のMRICで、数理学者による八割減理論への反論を配信します。どちらが説得力があるか、是非お読みください。一流の人物です https://t.co/sTTnB03cV9,159,1,,58426
2020-04-18T14:41:25.000Z,1251521217430986752,0.5529829365369999,611,209,"@JackPosobiec The death toll numbers from COVID-19 are heavily skewed by comorbidities. Many people are dying with the virus and not necessarily from it, and there’s a reason. Hospitals are following CDC guidelines. https://t.co/hpjXCcykMo",161,1,,97201
2020-04-30T05:59:47.000Z,1255738598508433408,0.3457465869201134,291,194,"COVID19: “Millions of cases, small amount of death” Dr Erickson, California. THIS VIDEO BRIEFING is being systematically censored &amp; removed from the web because it challenges official narratives. https://t.co/m4G3H7AFtd",161,1,,4616
2020-05-13T15:22:13.000Z,1260591184625332224,0.44393179207125,173,145,"This con artist has never given anyone a straight count, but minimizing numbers of deaths due to his personal inaction? Meanwhile, the GOP is distancing themselves from him: Trump pressuring CDC to change COVID-19 death-toll method: https://t.co/fRqwfxYpzm",161,1,,95551
2020-07-22T17:22:30.000Z,1285988604280545280,0.5229722088395271,381,155,"""Trust in the CDC and state governments both dropped by 15%"" MT Nearly 1/3 Of Americans Believe Covid-19 Death Toll Falsely Elevated; Slightly More Think It's Even Higher
https://t.co/4yD6gEKDSl",161,1,,21882
2020-05-18T04:00:00.000Z,1262231437580865536,0.5070442449885331,419,177,"Chris Hayes on the Trump admin. reportedly pressuring the CDC to revise down its COVID-19 death counts:

“Having utterly failed at containing the virus and protecting Americans, President Trump is now going to try to lie to you about the death toll.” https://t.co/7jhLTqg4bO",161,1,,108305
2020-07-29T12:44:00.000Z,1288455231789912066,0.8518966535433435,0,0,,290,1,,108305
2020-07-06T14:51:36.000Z,1280152425391890434,0.497195751425481,214,127,"America sees the lowest reported coronavirus death toll yesterday since March 23.

According to CDC data (which includes probable COVID-19 figures), New York had the most deaths, again, at 33. Florida had 29, Texas had 27, New Jersey had 22, Arizona had 4. https://t.co/W5fTQrdnkB https://t.co/Uw1HBa6hLp",161,1,,63143
2020-05-13T22:05:59.000Z,1260692795481702400,0.5926484864712332,429,212,"The CDC is being pushed by the MAGA regime to change the way they calculate US COVID-19 deaths, a tactic to get them to lower the reported death toll to coddle an orange ego.

This is a massive cover up.",161,1,,42269
2020-05-11T22:02:04.000Z,1259967034600886272,0.6336707300523988,699,389,"1-11: China reports 1st known death

2-11: DT proposes huge cuts to CDC &amp; NIH

3-11: US Death toll hits 38

DT lies that leaders of health insurance industry have agreed to waive all copays for Covid-19 treatments

4-11: Death toll hits 20k

5-11: #TrumpDeathToll81K 

He tweets: https://t.co/r7jsp70RGj",161,1,TrumpDeathToll81K,44317
2020-06-07T01:21:42.000Z,1269439355854217216,0.5264976670215704,1098,356,"The death toll in the US from Covid-19, according to the CDC, is about to hit 110,000. 

*110,000* dead.

Soon, Covid-19 will have taken more lives in the U.S than were lost by U.S. forces in World War 1, aka The Great War. 

Shocking. Or at least it *should be* shocking.",161,1,,86481
2020-02-23T22:34:47.000Z,1231709014762938374,0.4904751675887576,442,121,This should be an easy and obvious Democratic campaign ad come the general election: https://t.co/p9fF4VWIxX,283,2,,86481
2020-03-31T23:32:49.000Z,1245131970826268673,0.9928681635733372,1589,472,"@EricTrump @realDonaldTrump The CDC issued its first warning on Jan 8.

Trump held campaign rallies on Jan 9, Jan 14, Jan 28, Jan 30, Feb 10, Feb 19, Feb 20, Feb 21 &amp; Feb 28.

He golfed on Jan 18, Jan 19, Feb 1, Feb 15, Mar 7 &amp; Mar 8.

The first time he admitted the coronavirus might be a problem was Mar 13",162,0,,33432
2020-03-31T02:00:29.000Z,1244806742464016385,0.1953731429274279,5724,951,Speak dumbly and carry a big ship. https://t.co/Ycr5XaZZmT,162,0,,74087
2020-03-31T02:43:54.000Z,1244817668743593989,0.9928681635733372,561,309,"@dcherring @TheRickWilson The CDC issued its first warning on Jan 8.

Trump held campaign rallies on Jan 9, Jan 14, Jan 28, Jan 30, Feb 10, Feb 19, Feb 20, Feb 21 &amp; Feb 28.

He golfed on Jan 18, Jan 19, Feb 1, Feb 15, Mar 7 &amp; Mar 8.

The first time he admitted the coronavirus might be a problem was Mar 13",162,0,,125472
2020-04-01T05:15:40.000Z,1245218251581165568,0.9870080267322138,690,276,"CDC issued first #coronavirus warning Jan 8

Trump held campaign rallies on Jan 9, Jan 14, Jan 28, Jan 30 (Trial ended Feb 6) Feb 10, Feb 19, Feb 20, Feb 21 &amp; Feb 28.

He golfed Jan 18, Jan 19, Feb 1, Feb 15, Mar 7 &amp; Mar 8.

1st time he admitted corona MIGHT be a problem? Mar 13 https://t.co/KFyjDfGJ2u",162,0,coronavirus,32081
2020-04-05T20:08:35.000Z,1246892512431820801,0.4519801274156785,4533,1014,"Donald Trump's day so far:

- Chris Wallace destroys Trump's idiot Surgeon General
- No Trump press conference today
- Maybe he poisoned himself after all
- Queen Elizabeth sounds like a leader
- Trump sounds like he's half dead
- Trump is going to prison
- It's still only 4pm",162,0,,69239
2020-04-27T02:45:27.000Z,1254602531180892162,0.7004016997015234,4177,1034,Donald Trump is now tweeting fake videos of Joe Biden sticking his tongue out. We've reached that stage of Trump's psychological collapse.,198,3,,69239
2020-06-22T16:53:01.000Z,1275109549612191744,0.8644505094607815,567,224,"Now, 46 states have gyms/fitness centers open - North Carolina is one of four states that does not.  #ncpol #ncga",163,0,ncpol#ncga,119066
